2013-09-05	2125.2550	2127.8550	2115.2360	2122.4300
2013-09-06	2119.3330	2143.2440	2119.0210	2139.9930
2013-09-09	2151.3470	2218.5290	2151.3470	2212.5160
2013-09-10	2214.8140	2238.5510	2202.8170	2237.9840
2013-09-11	2244.9620	2258.0750	2233.0030	2241.2680
2013-09-12	2236.1710	2270.2680	2226.2880	2255.6050
2013-09-13	2251.4620	2259.4240	2228.4830	2236.2170
2013-09-16	2244.4630	2248.4710	2226.1710	2231.4010
2013-09-17	2230.3880	2230.9290	2184.9220	2185.5600
2013-09-18	2185.9360	2195.9040	2172.0430	2191.8510
2013-09-23	2199.3610	2223.0680	2198.3360	2221.0440
2013-09-24	2219.4670	2219.5430	2187.2360	2207.5310
2013-09-25	2206.2250	2217.9740	2193.7220	2198.5150
2013-09-26	2192.2260	2192.2260	2154.7210	2155.8090
2013-09-27	2150.9610	2165.7770	2149.5940	2160.0270
2013-09-30	2167.7340	2176.3030	2165.1620	2174.6650
2013-10-08	2171.9040	2200.0180	2161.4890	2198.1990
2013-10-09	2191.3920	2212.3470	2185.1810	2211.7690
2013-10-10	2214.4050	2214.5920	2186.4800	2190.9290
2013-10-11	2201.4090	2228.8710	2200.5300	2228.1460
2013-10-14	2232.2180	2242.9840	2226.4030	2237.7730
2013-10-15	2237.9310	2240.2500	2221.1390	2233.4120
2013-10-16	2228.1130	2228.1130	2183.4030	2193.0740
2013-10-17	2201.7100	2211.0300	2183.2460	2188.5420
2013-10-18	2188.7140	2203.2910	2184.3600	2193.7800
2013-10-21	2198.1140	2230.2850	2190.3940	2229.2370
2013-10-22	2227.3410	2227.3410	2204.2440	2210.6520
2013-10-23	2213.2740	2226.8470	2177.7250	2183.1070
2013-10-24	2178.8200	2183.4120	2159.8710	2164.3220
2013-10-25	2163.6890	2170.6120	2122.6780	2132.9550
2013-10-28	2135.8790	2140.9570	2123.0690	2133.8690
2013-10-29	2135.2260	2163.6570	2093.1970	2128.8640
2013-10-30	2126.6900	2161.9350	2121.8410	2160.4630
2013-10-31	2155.5110	2155.5110	2137.4660	2141.6140
2013-11-01	2139.8800	2157.3130	2132.6290	2149.5620
2013-11-04	2156.0870	2160.5780	2143.2070	2149.6340
2013-11-05	2139.8370	2158.1480	2124.8450	2157.2400
2013-11-06	2149.3900	2166.1710	2138.7800	2139.6070
2013-11-07	2136.6270	2141.6000	2119.1860	2129.4000
2013-11-08	2120.9230	2128.5810	2103.5100	2106.1270
2013-11-11	2103.2990	2117.2800	2093.6260	2109.4710
2013-11-12	2110.7240	2127.9380	2108.3960	2126.7720
2013-11-13	2117.8860	2117.9120	2086.0060	2087.9410
2013-11-14	2087.1190	2102.3800	2078.9880	2100.5060
2013-11-15	2100.9000	2153.2130	2100.7860	2135.8270
2013-11-18	2147.3730	2198.3160	2143.7680	2197.2190
2013-11-19	2198.3180	2203.2970	2186.1140	2193.1250
